N. Shower	Energy (GeV)	Zfirst (km)	Theta (°)	Phi (°)	N. Particles
6240	1102.93	17.0099	14.4326	15.8889	66
6241	1121.73	33.1634	19.9074	-97.6543	22
6242	1321.44	30.4811	21.6563	138.522	40
6243	1410.51	20.5507	4.88748	143.106	60
6244	1498.4	15.4528	25.6335	60.8032	38
6245	1076.39	19.1071	20.7542	139.799	29
6246	1116.55	23.1892	21.937	70.7198	22
6247	1089.02	25.253	8.76353	-62.8991	29
6248	1387.24	29.6981	11.6778	-126.949	37
6249	1247.82	14.4407	22.9346	143.431	312
6250	1005.18	18.1825	15.9425	155.259	33
6251	1188.66	29.8452	19.4071	147.611	25
6252	1208.66	25.9777	16.424	161.382	52
6253	1022.63	20.1149	18.2141	-100.611	22
6254	1197	20.4987	24.3816	-115.727	59
6255	1339.96	12.7056	19.639	22.5007	79
6256	1118.85	14.2481	15.1737	-92.7778	85
6257	1412.12	23.9636	11.3352	73.0248	42
6258	1371.01	24.12	13.2953	44.9244	512
6259	1238.69	32.4387	16.0885	-79.091	15
6260	1250.5	14.547	18.543	-142.218	113
6261	1389.13	22.4062	16.0597	-2.20394	73
6262	1124.43	23.7556	16.1541	-93.9826	47
6263	1477.62	21.3935	20.2172	-90.875	285
6264	1117.71	27.7708	24.9022	10.0408	37
6265	1234.94	14.946	25.2384	169.55	91
6266	1395.42	18.0221	17.2971	-42.4144	54
6267	1027.66	16.9767	17.1485	20.9886	35
6268	1167.28	15.889	20.772	-159.785	129
6269	1095.29	12.8571	21.1227	-146.772	48
6270	1110.17	16.8425	24.0231	15.2227	105
6271	1424.99	29.3415	11.1626	64.4171	53
6272	1051.83	13.6666	18.3695	43.305	26
6273	1331.61	21.9614	24.146	128.785	21
6274	1135.31	13.9269	7.51362	-81.381	43
6275	1463.05	11.6776	10.1437	-79.7328	216
6276	1239.63	26.4139	19.1427	-87.8194	46
6277	1008.67	28.5842	15.3566	-179.037	22
6278	1199.15	3.27023	5.70542	46.9344	24
6279	1346.67	35.6445	23.9044	32.1324	55
6280	1336.78	24.1136	15.7815	43.2552	20
6281	1317.81	26.03	18.3029	-32.6312	45
6282	1096.83	17.6999	20.4217	-167.649	40
6283	1101.29	14.8304	14.2864	-48.615	41
6284	1115.98	14.3926	16.6691	72.5801	28
6285	1255.92	19.2161	10.4732	-164.737	43
6286	1240.42	22.0353	15.0638	-86.541	52
6287	1343.04	35.9174	15.8764	46.986	45
6288	1005.18	25.3679	21.6076	135.115	22
6289	1431.11	15.6986	24.1609	35.5644	42
6290	1261.18	17.1325	18.4254	-176.766	62
6291	1097.26	23.3328	12.6137	6.42258	18
6292	1098.61	19.957	14.0438	47.5926	27
6293	1362.49	13.3611	5.54725	-114.965	71
6294	1209.14	32.7434	20.6772	21.519	26
6295	1085.01	22.6617	14.6833	-119.788	38
6296	1147.78	28.4968	17.2265	161.732	18
6297	1105.38	30.3663	16.4724	81.3257	28
6298	1032.82	20.2277	19.9957	-95.1054	41
6299	1116.98	13.6477	14.6165	68.213	82
6300	1164.55	14.9863	11.0001	-126.103	30
6301	1193.51	20.3149	12.0447	-102.948	111
6302	1005.04	17.2322	24.8859	163.036	34
6303	1431.1	13.1214	22.1761	143.743	267
6304	1190.03	28.9023	19.6826	125.744	29
6305	1050.66	19.7215	23.1491	-3.08026	41
6306	1210.14	28.8374	16.8019	116.397	385
6307	1360.16	18.6859	19.0782	109.908	58
6308	1118.79	20.4981	6.59309	-89.5033	25
6309	1054.46	16.9928	12.1367	28.4711	50
6310	1479.27	25.4307	23.975	-87.6828	42
6311	1129.73	17.4724	21.3906	-44.5128	34
6312	1008.81	9.53383	8.5839	37.4095	103
6313	1196.44	23.3401	20.7649	-43.4731	238
6314	1278.17	18.7733	10.4618	40.4518	65
6315	1230.86	25.315	11.093	83.9726	52
6316	1263.42	15.7699	15.156	-153.14	23
6317	1004.03	12.5698	25.7637	140.423	43
6318	1400.07	16.8227	8.19226	65.7094	47
6319	1375.63	28.4543	25.7954	30.824	72
6320	1379.98	32.9211	16.5546	165.779	98
6321	1062.8	26.0294	24.8498	70.1525	26
6322	1406.94	10.1827	24.3351	-78.7015	107
6323	1022.81	19.9135	14.558	13.0196	36
6324	1202.63	14.0977	10.0868	18.5045	61
6325	1440.52	10.2931	18.2471	90.7954	168
6326	1123.9	19.5258	10.3695	98.4444	54
6327	1000.95	17.4051	19.2804	11.88	32
6328	1021.45	23.9597	17.3579	-130.953	31
6329	1213.82	28.8669	6.34068	-161.576	38
6330	1428.21	12.585	21.0706	87.0828	115
6331	1018.55	22.303	1.74521	-135.091	61
6332	1348.94	11.4325	18.03	-135.687	146
6333	1335.95	21.8026	22.7183	-175.276	26
6334	1163.76	13.0336	23.1504	112.864	52
6335	1347.9	21.4626	4.23097	-161.497	91
6336	1400.04	14.3928	22.8754	-31.5146	49
6337	1411.38	24.6244	22.2236	-170.596	34
6338	1399.31	8.22611	25.1663	112.175	230
6339	1083.24	13.0794	12.9029	46.8949	124
6340	1373.37	21.6744	21.2861	179.685	26
6341	1219.66	15.4099	15.247	-108.027	84
6342	1069.31	22.835	16.1182	9.01787	74
6343	1093.35	14.0139	9.94258	168.67	106
6344	1052.81	13.7063	24.7742	-11.6202	36
6345	1276.42	12.2058	9.96836	-26.1927	102
6346	1265.48	26.3492	20.3818	-50.9454	59
6347	1239.19	14.2887	20.156	178.062	50
6348	1445.8	23.5052	7.80398	140.157	34
6349	1018.62	64.4714	10.8391	140.467	24
6350	1041.25	20.8209	14.2297	168.898	48
6351	1025.16	6.71654	24.9467	93.5597	170
6352	1077.31	20.0532	24.2562	88.369	49
6353	1029.77	17.4973	7.62026	112.358	37
6354	1062.23	22.2504	8.81688	-179.683	51
6355	1446.14	25.5404	14.5906	-166.344	40
6356	1162.7	19.2911	12.5745	93.4584	54
6357	1151.8	33.8104	18.2947	-151.66	43
6358	1138.33	58.3871	6.52122	-138.399	40
6359	1260.11	18.5636	11.5149	150.131	46
6360	1027.38	29.5138	21.5253	9.47399	95
6361	1034.98	17.7049	7.54365	-39.2871	60
6362	1441.79	22.4565	18.7673	-153.701	374
6363	1222.61	15.2484	16.3519	-59.7849	51
6364	1077.22	24.0826	15.7207	-116.902	45
6365	1077.59	17.795	23.3682	109.026	158
6366	1005.74	19.5445	19.2028	149.802	21
6367	1028.22	15.0882	16.5371	-135.387	64
6368	1012.21	21.3597	10.8932	-149.513	29
6369	1006.27	16.5575	8.63187	18.0895	185
6370	1243.9	21.4116	5.67693	-51.5201	27
6371	1138.76	18.6307	19.7802	-85.0411	60
6372	1018.25	38.5384	23.0485	75.0621	20
6373	1382.92	23.5956	15.7114	118.922	100
6374	1419.15	26.1157	25.233	-176.453	29
6375	1245.45	14.162	16.2941	-1.57529	60
6376	1196.76	36.9502	10.9058	-138.304	70
6377	1008.2	15.9149	17.8424	30.7255	68
6378	1005.24	22.2073	22.8384	113.434	33
6379	1481.45	22.0318	19.0671	23.0606	21
6380	1308.26	36.5401	9.27216	106.844	209
6381	1086.21	15.4784	16.6634	22.1216	50
6382	1344.31	20.3386	20.0295	-136.075	70
6383	1020.24	22.8085	24.1208	-119.84	23
6384	1036.68	26.3939	9.85345	-70.7357	27
6385	1002.58	15.2691	8.5459	-4.43315	49
6386	1085.65	7.34359	12.3296	-43.6697	770
6387	1440.66	20.548	19.2739	179.683	56
6388	1054.06	9.67671	18.6004	-143.337	90
6389	1187.76	11.6594	21.1356	28.0104	348
6390	1048.71	14.6605	18.8305	87.5599	37
6391	1307.09	13.7011	22.2312	130.146	52
6392	1024.16	18.8562	15.0807	171.419	35
6393	1112.74	26.6326	21.925	-23.0175	31
6394	1000.9	13.5362	11.6911	-61.1158	30
6395	1405.47	24.2594	20.8824	-170.778	26
6396	1147.33	17.8642	11.831	-18.7119	24
6397	1344.14	10.3037	17.9606	-174.284	133
6398	1070.21	10.7662	19.2733	151.775	213
6399	1139.85	10.5619	25.2977	123.499	101
6400	1355.77	9.1188	24.7731	-127.279	344
6401	1273.5	26.7993	19.6721	27.1167	60
6402	1149.31	24.9771	22.9621	15.7152	31
6403	1205.94	24.2901	8.64101	9.83222	36
6404	1118.33	13.9701	15.4518	64.6073	42
6405	1440.02	16.4626	21.0353	-169.697	31
6406	1043.34	17.5324	18.3261	142.481	32
6407	1225.24	32.8128	21.4042	-142.974	32
6408	1052.1	19.0681	18.6705	97.9354	70
6409	1334.33	16.7981	22.8518	-93.8269	125
6410	1105.83	17.7594	17.5937	-83.3609	37
6411	1486.24	24.3426	24.6878	-120.857	27
6412	1073.34	18.7815	22.6934	-127.879	27
6413	1317.11	23.859	6.04892	79.7253	68
6414	1046.98	19.7725	24.2644	91.1857	50
6415	1301.86	13.2782	22.711	179.653	503
6416	1281.67	26.9583	21.6551	2.8796	40
6417	1006.43	29.0395	22.5664	36.4794	17
6418	1291.37	20.6229	18.8751	134.853	42
6419	1022.59	30.7334	25.5163	42.7434	18
6420	1065.1	13.2444	18.3351	-90.5539	130
6421	1220.2	29.0063	18.0322	155.867	76
6422	1473.01	21.2463	19.4475	-62.1206	171
6423	1438.41	15.5735	21.5222	-124.475	50
6424	1022.83	26.3207	20.5462	47.1708	44
6425	1388.13	35.2479	7.64754	-43.9348	67
6426	1172.93	21.6653	9.27152	-36.3051	19
6427	1342.71	14.0712	3.22105	38.6323	102
6428	1088.77	21.268	13.7856	-67.1322	54
6429	1204.46	16.6836	16.4241	152.869	36
6430	1137.24	26.3204	23.5159	-7.11609	16
6431	1210.54	13.2317	9.14111	-135.296	78
6432	1040.32	16.1985	8.22059	96.5358	47
6433	1390.42	33.4142	3.89936	-143.497	48
6434	1284.68	28.5107	21.2873	-84.1245	32
6435	1409.61	23.9845	13.9754	-13.3057	37
6436	1072.81	12.1781	23.3843	-77.5806	67
6437	1059.06	12.4731	25.5375	137.856	57
6438	1376.39	17.3622	16.1882	8.72604	272
6439	1123.65	8.11282	19.68	-17.9197	255
6440	1309.95	12.6431	20.5528	158.555	97
6441	1457.85	24.5434	20.8599	27.8037	44
6442	1022.05	16.2187	4.93162	175.168	29
6443	1009.72	26.4019	23.0026	45.359	63
6444	1249.61	20.7891	20.7854	71.2241	48
6445	1204.74	27.1818	20.8367	16.419	14
6446	1311.21	19.1017	23.7419	-78.1017	90
6447	1359.47	17.0602	22.4	135.267	40
6448	1235.58	27.9809	19.4904	99.2373	51
6449	1039.19	11.0796	10.0631	-172.638	121
6450	1384.85	21.1812	11.4003	130.417	90
6451	1061.5	22.7391	14.4823	-79.7294	82
6452	1030.17	13.9301	24.4676	-4.50365	37
6453	1048.62	58.1996	16.7331	-171.949	111
6454	1088.17	21.2339	22.937	29.4478	30
6455	1049.12	14.6108	11.6362	-4.86696	43
6456	1045.8	13.1587	21.0798	-71.255	67
6457	1063.68	29.0705	24.8166	58.3069	29
6458	1068.52	22.5673	17.5491	-28.7903	17
6459	1086.7	14.4698	8.89001	-110.439	560
6460	1209.39	32.5451	14.8156	-122.236	23
6461	1032.93	23.2977	21.0851	57.2619	55
6462	1178.35	28.5599	8.79241	153.673	82
6463	1211.49	18.3495	18.9356	127.997	111
6464	1256.78	16.9023	12.5254	105.48	40
6465	1013.43	29.8468	10.6203	-6.06986	49
6466	1010.44	25.3472	10.4888	-25.2537	20
6467	1016.55	28.3027	5.05249	171.498	18
6468	1072.53	15.076	21.1246	24.8528	78
6469	1462.06	15.0959	14.6361	-130.127	187
6470	1071.85	11.5578	8.77324	139.196	85
6471	1043.56	27.9415	18.393	-96.7779	18
6472	1457.13	52.6219	15.2783	91.1998	118
6473	1422.06	24.7565	22.7432	140.527	36
6474	1451.8	15.0155	9.5218	85.0544	133
6475	1358.79	27.5594	17.2382	-103.205	146
6476	1012.39	12.9778	24.6095	-17.3942	71
6477	1008.43	23.7225	13.2335	-2.57186	46
6478	1078.89	26.917	11.4538	-103.554	121
6479	1311.51	17.8815	23.9619	-124.03	85
6480	1182.57	18.9932	21.3378	102.912	30
6481	1079.09	19.6483	22.8176	151.479	204
6482	1027.51	18.1302	15.2049	-49.73	78
6483	1368.98	12.9529	19.7057	-1.517	52
6484	1410.56	32.5164	17.6328	-11.7813	40
6485	1323.65	10.4792	7.27448	-124.311	278
6486	1236.83	10.8681	25.1003	-124.794	69
6487	1319.11	19.7546	21.7181	19.876	28
6488	1126.15	48.6106	23.4963	160.653	19
6489	1347.5	12.9131	11.9797	-37.9173	66
6490	1161.12	26.4683	21.9786	-34.1106	22
6491	1295.04	34.33	22.2706	-70.5707	42
6492	1363.36	30.3062	7.91808	6.98896	35
6493	1007.48	15.3392	22.5368	57.4311	30
6494	1077.82	18.5542	16.6257	127.533	51
6495	1012.66	23.4316	12.4204	-70.2422	26
6496	1330.17	21.4966	21.1056	84.1203	33
6497	1266.32	14.635	24.6866	-124.695	90
6498	1354.18	22.6644	15.2467	120.806	48
6499	1392.7	22.2046	11.8452	-52.9959	105
6500	1015.94	33.2022	25.399	33.1009	42
6501	1086.79	23.7546	21.9671	120.151	151
6502	1065.11	21.4313	6.03747	-55.9119	52
6503	1489.57	27.4352	25.7761	83.4758	48
6504	1473.05	30.8032	12.334	-70.674	53
6505	1172.07	28.2554	7.55135	136.742	32
6506	1060.09	18.5945	17.1069	-142.136	95
6507	1241.34	25.0828	13.2085	158.052	25
6508	1024.08	11.8366	10.1472	-161.19	83
6509	1048.27	19.1268	11.9443	-28.8243	35
6510	1346.41	26.8006	6.94588	56.7624	205
6511	1046.3	18.0839	25.3368	-93.1994	35
6512	1262.3	32.6475	21.1453	63.6167	24
6513	1438.02	10.9166	10.0439	167.282	359
6514	1344.62	40.148	5.98663	52.1313	67
6515	1166.05	14.0187	23.4212	-101.593	38
6516	1297.26	15.5148	19.9435	-109.482	190
6517	1000.36	13.9478	21.3657	-68.3207	59
6518	1101.45	19.8231	17.9078	147.39	58
6519	1298.48	14.8225	21.6474	33.2449	69
6520	1350.22	14.1393	10.4175	161.645	79
6521	1256.14	28.7175	1.9168	41.6303	97
6522	1270.27	25.8161	21.1313	-23.3932	46
6523	1272.14	23.4209	24.9696	29.8367	53
6524	1176.9	18.8041	9.17158	78.1982	36
6525	1211.48	13.4939	9.89504	116.692	73
6526	1053.87	26.5953	15.5445	-110.114	49
6527	1274.19	31.1395	21.0222	64.8591	63
6528	1335.07	32.1633	22.7478	90.1372	191
6529	1222.92	44.917	25.1065	-102.021	18
6530	1108.25	28.2131	24.549	14.4305	24
6531	1349.86	13.1545	14.8829	131.68	376
6532	1302.73	40.1689	13.0317	-133.108	49
6533	1186.2	22.3348	23.8039	78.6557	34
6534	1338.14	15.0874	23.365	-160.509	33
6535	1090.43	19.8311	9.13237	-105.901	47
6536	1316.19	22.6718	12.0384	-89.9573	31
6537	1018.86	17.5629	5.62605	115.316	84
6538	1147.9	22.5623	17.6473	-116.751	53
6539	1081.47	11.5563	9.62343	-56.2721	112
6540	1016.13	17.2412	23.2215	139.309	116
6541	1038.06	32.3857	8.96893	155.596	15
6542	1466.07	21.1037	14.0425	-62.384	147
6543	1290.23	24.7937	8.18977	-112.596	63
6544	1295.18	22.5102	6.69456	66.5148	60
6545	1329.7	13.9357	11.5583	-9.18182	61
6546	1456.11	46.9834	20.2099	-107.463	42
6547	1014.02	31.604	13.1539	9.2822	269
6548	1458.95	19.8427	18.9953	-137.49	80
6549	1118.98	33.2433	19.1259	84.2619	93
6550	1379.66	36.0665	13.5798	134.268	33
6551	1171.48	16.9891	24.6467	-112.037	27
6552	1074.28	15.3995	8.24674	-4.76835	54
6553	1076.96	46.068	24.8014	-18.813	21
6554	1023.03	20.0355	8.06534	39.2782	46
6555	1265.03	26.8454	19.8954	99.4405	27
6556	1396.52	21.9502	24.2927	-88.6218	27
6557	1030.88	13.1428	16.2886	-109.88	210
6558	1221.37	15.463	20.316	-33.3375	44
6559	1126.76	19.3949	21.3489	57.4939	25
6560	1061.02	40.9177	20.6035	-133.501	54
6561	1218.12	61.5695	25.1768	48.1237	29
6562	1334.87	10.3962	23.3275	125.126	137
6563	1193.62	39.5307	19.1064	-39.5579	24
6564	1222.75	22.9485	20.905	-43.9292	22
6565	1109.81	29.9857	17.3214	-141.01	31
6566	1326.58	16.5497	22.1263	129.532	88
6567	1091.37	25.5276	25.7846	103.374	40
6568	1247.44	55.8137	18.3804	-118.937	34
6569	1358.64	14.2598	19.1937	95.8239	111
6570	1017.18	17.9981	19.8937	-69.3149	43
6571	1137.08	22.5005	23.377	177.423	59
6572	1396.42	29.3733	8.94947	-87.4983	35
6573	1269.51	18.4666	2.37056	-158.5	145
6574	1213.1	18.3295	6.09431	34.7321	294
6575	1020.22	31.5525	22.6112	-157.173	23
6576	1394.58	20.6188	20.2978	-97.0841	43
6577	1026.44	17.2762	11.137	-57.7063	29
6578	1187.45	36.1469	15.5456	-127.316	69
6579	1499.44	24.9295	25.7392	66.9957	28
6580	1100.66	14.9032	17.8078	132.387	64
6581	1179.94	7.46704	25.5079	120.625	271
6582	1046.68	8.00116	15.1665	165.542	169
6583	1176.32	28.3803	13.9423	-38.5628	46
6584	1232.01	9.42583	8.64933	110.751	435
6585	1048.12	17.1668	7.33424	-92.7589	232
6586	1093.39	11.0474	5.55611	118.354	148
6587	1309.59	21.3741	9.02553	-93.0802	94
6588	1365.21	23.9547	14.219	16.0762	126
6589	1275.21	16.0827	12.6888	93.8781	109
6590	1082.42	8.58141	24.8048	-137.913	223
6591	1024.28	31.0948	9.27403	17.3913	31
6592	1080.49	11.0484	21.5173	-79.7103	122
6593	1034.11	25.3615	13.0078	-151.243	18
6594	1122.48	21.0787	20.3245	-61.8601	31
6595	1024.36	15.8471	19.5545	-74.9787	109
6596	1003.73	14.5765	3.0884	-103.378	87
6597	1088.07	29.7712	24.0357	12.7604	12
6598	1145.06	17.1065	21.3432	-175.388	50
6599	1017.21	22.8187	18.4738	140.142	15
6600	1146.94	50.822	18.8931	125.705	27
6601	1372.57	25.2996	21.0758	-97.1241	16
6602	1147.55	32.0882	23.9897	179.053	18
6603	1113.42	24.6169	15.0248	92.9072	37
6604	1089.1	29.376	12.0438	-73.8043	82
6605	1018.03	18.0466	12.2933	-76.3505	54
6606	1323.26	29.5436	23.3798	-67.9434	37
6607	1028.58	18.7536	22.8545	-35.4942	44
6608	1427.58	43.9239	18.1845	-175.089	42
6609	1278.08	31.7394	24.4397	5.51826	21
6610	1036.67	18.1771	23.6411	17.7292	33
6611	1073.91	28.691	24.4528	-156.012	62
6612	1273.78	19.0961	20.8663	-54.6627	42
6613	1126.76	19.6251	24.6772	99.1653	39
6614	1426.14	37.998	16.4792	118.284	23
6615	1362.34	17.5385	5.16285	148.211	74
6616	1249.89	5.90433	14.8397	112.403	713
6617	1410.49	16.4019	21.9577	-137.408	53
6618	1233.71	13.5871	18.6936	-73.2494	45
6619	1173.71	20.006	25.7823	12.3751	18
6620	1345.56	14.3487	17.2733	49.9605	402
6621	1199.43	11.8584	14.8697	-145.812	202
6622	1068.1	14.3135	17.3954	129.405	29
6623	1155.72	17.1969	9.55675	-2.4621	77
6624	1469.34	16.5762	7.11927	-166.381	47
6625	1032.76	10.6649	22.6371	-87.3865	70
6626	1371.55	18.67	15.617	165.553	49
6627	1346.94	28.3205	21.4316	-148.273	34
6628	1004.09	10.5527	18.4474	60.6981	95
6629	1217.94	28.3124	10.599	104.772	24
6630	1057.04	11.5411	15.5547	132.745	198
6631	1115.29	24.7966	24.5569	-34.4236	45
6632	1136.55	16.7236	19.0101	67.6012	42
6633	1022.93	34.2232	16.9085	-164.775	16
6634	1039.96	12.864	25.7804	62.3805	40
6635	1389.53	23.308	16.9095	111.273	23
6636	1475.32	22.0838	16.4189	7.29011	170
6637	1072.42	15.6601	21.6658	178.674	34
6638	1434.01	15.1874	15.2834	-175.109	168
6639	1436.93	18.9129	21.9725	141.963	43
6640	1244.19	32.27	10.4708	-54.0571	153
6641	1096.33	18.0548	25.6271	70.2898	19
6642	1462.57	20.8467	17.9264	-39.6323	55
6643	1048.07	20.4436	25.7962	-5.76689	59
6644	1194.92	25.6016	9.9306	80.0911	43
6645	1056.01	19.259	23.7679	-130.163	35
6646	1424.48	20.914	24.2687	82.1992	71
6647	1188.12	39.7973	24.6006	41.8905	18
6648	1201.39	7.70637	16.6291	-88.7567	449
6649	1128.12	24.9525	23.0682	-153.076	220
6650	1478.47	11.9478	21.7302	59.4924	228
6651	1043.01	10.7101	12.8999	-114.33	124
6652	1019.92	12.1616	21.5194	-21.8329	78
6653	1272.42	17.69	16.3116	24.4861	71
6654	1201.23	30.3252	11.8908	22.4015	95
6655	1273.37	22.9878	21.4412	-69.3934	31
6656	1058.29	17.8145	22.3993	-138.482	35
6657	1111.08	27.3219	12.2824	107.499	34
6658	1072.68	22.756	7.57364	-125.663	28
6659	1016.09	26.56	14.0384	-152.373	28
6660	1212.43	14.3352	9.98983	152.237	89
6661	1271.59	26.1729	23.0125	-14.2239	52
6662	1184.18	22.169	18.6166	-50.9282	56
6663	1022.01	13.3608	10.9604	-57.4394	47
6664	1030.68	9.45289	15.8224	147.092	150
6665	1247.21	16.3413	14.387	32.1354	49
6666	1193.24	17.0997	21.6784	81.7665	89
6667	1455.6	19.0329	6.82783	0.156461	63
6668	1168.49	19.9796	18.5417	50.8334	39
6669	1211.35	10.4667	18.3434	-40.1106	178
6670	1288.48	17.4329	21.6487	-99.9401	42
6671	1205.58	27.4551	9.77984	163.358	46
6672	1189.87	31.5784	19.6704	133.335	27
6673	1159.55	24.7323	25.6047	49.0604	27
6674	1269.33	19.533	24.795	-96.6084	34
6675	1079.15	30.7748	24.4102	-41.8237	20
6676	1115.73	17.457	13.6378	140.491	108
6677	1074.95	28.0178	21.9141	-42.085	23
6678	1097.98	15.9095	13.2311	58.8892	183
6679	1263.53	46.8443	18.0158	-173.917	23
6680	1167.92	22.3798	11.2425	-123.798	182
6681	1153.26	34.2632	11.8543	-163.929	42
6682	1281.4	11.2246	6.26224	43.3022	173
6683	1059.25	20.3369	22.5095	100.07	19
6684	1184.66	13.1673	17.709	99.5981	155
6685	1335.86	15.7759	24.4452	-70.2454	81
6686	1191.88	22.0054	11.3924	-156.339	39
6687	1161.28	20.4812	2.41595	-105.083	92
6688	1350.01	15.2092	19.1273	150.179	205
6689	1215.45	17.23	17.642	88.6591	73
6690	1160.22	24.8249	24.707	136.991	44
6691	1409.1	14.9357	21.1628	0.434015	231
6692	1178.33	15.3931	25.435	62.3825	149
6693	1283.87	11.8595	9.19428	11.4721	272
6694	1482.8	29.9925	21.8835	113.036	31
6695	1169.38	30.9215	17.1277	-16.5557	52
6696	1032.17	16.946	24.1707	144.199	24
6697	1308.48	35.2713	21.2259	69.1378	40
6698	1065.18	41.6918	23.3769	-131.772	21
6699	1144.54	14.8031	14.2279	7.50203	122
6700	1209.09	38.6723	20.7616	-26.986	53
6701	1101.38	15.6886	11.937	139.052	98
6702	1339.09	16.3514	6.54686	39.8195	79
6703	1157.94	25.1054	20.2382	37.8256	50
6704	1110.37	25.0415	11.9026	-6.10209	43
6705	1019.8	17.3001	23.4488	-86.3391	118
6706	1169.08	12.0605	12.0319	137.148	135
6707	1212.17	13.9922	23.7327	85.9317	18
6708	1085.33	22.372	11.2316	-38.2507	18
6709	1272.12	18.2664	19.983	22.0187	39
6710	1124.98	61.9654	12.2909	-71.225	34
6711	1411.88	25.0411	7.29551	27.6072	168
6712	1305.88	18.5197	8.98821	-51.252	81
6713	1050.14	18.9013	18.6729	35.34	43
6714	1240.86	30.1979	13.9756	-70.6456	42
6715	1114.4	22.7961	18.0779	4.8752	18
6716	1353.03	27.083	2.61564	-126.539	64
6717	1365.51	31.0325	8.68491	-98.4589	39
6718	1153.9	22.4782	17.1778	-129.049	50
6719	1368.8	16.223	9.60736	174.64	112
6720	1138.73	35.7621	8.69072	-102.598	30
6721	1101.61	33.2616	23.8675	40.09	23
6722	1087.92	19.1907	19.9381	30.9009	77
6723	1175.02	18.5031	10.1208	21.6503	34
6724	1389.11	58.3996	13.1361	158.707	51
6725	1082.78	19.2719	4.92957	34.7071	56
6726	1213.81	17.8413	22.8521	-90.4555	26
6727	1190.74	20.9947	12.2234	-110.985	37
6728	1342.48	25.9707	16.0129	52.7449	16
6729	1152.64	26.5025	5.19443	-127.803	21
6730	1269.96	23.4548	6.08365	170.419	73
6731	1145.11	17.0797	24.4257	70.9106	31
6732	1041.91	25.5636	12.7639	74.1468	44
6733	1435.4	23.1386	23.9665	-132.248	34
6734	1183.97	16.604	22.8827	107.386	41
6735	1412.44	27.0345	15.3776	141.509	44
6736	1155.98	31.586	18.0536	-19.2593	22
6737	1493.72	14.2318	25.2091	93.037	100
6738	1436.36	42.4674	15.2929	148.141	52
6739	1194.27	21.4943	12.3669	-53.0704	43
6740	1078.85	15.8381	8.07416	155.047	28
6741	1251.23	20.9044	13.6207	132.04	37
6742	1069.78	12.9788	19.8595	-104.335	101
6743	1085.58	13.9134	19.932	-67.2092	198
6744	1227.35	19.8539	22.0753	-148.257	264
6745	1345.47	41.1917	18.6503	-17.3424	249
6746	1132.67	26.2971	22.205	123.207	30
6747	1355.96	20.4415	23.4983	122.437	26
6748	1174.45	18.0121	8.1938	96.7826	37
6749	1027.69	46.3712	4.32692	141.248	111
6750	1325.34	33.4241	20.0743	-139.392	42
6751	1460.02	34.8576	24.5965	85.6842	25
6752	1090.52	24.7945	14.824	127.476	24
6753	1109.29	12.6597	18.7907	-107.888	123
6754	1085.77	19.3642	24.6838	142.996	40
6755	1208.46	15.6122	25.542	-134.138	63
6756	1125.48	19.7702	22.0481	-65.7727	35
6757	1173.38	16.2608	16.602	115.728	114
6758	1431.59	24.9946	14.4209	5.00894	74
6759	1136.33	18.8599	16.9396	-82.5101	68
6760	1261.05	11.8753	24.4115	52.4614	84
6761	1026.22	13.823	7.03598	-39.1563	66
6762	1445.11	15.3545	17.5177	84.7405	51
6763	1160.06	18.7618	6.03774	-60.8826	43
6764	1019.75	46.1046	16.6086	-136.721	13
6765	1249.37	13.5695	24.6261	11.353	65
6766	1018.47	20.0514	17.2383	-132.939	20
6767	1459.55	18.1232	10.7311	-57.706	70
6768	1325.38	15.7664	12.596	42.5566	62
6769	1154.52	26.2105	13.5876	54.5993	79
6770	1427.77	29.8223	20.9166	57.3167	26
6771	1343.97	27.4056	10.8289	118.244	69
6772	1142.64	22.3315	24.8569	-131.664	32
6773	1182.43	20.2239	7.14759	98.3598	67
6774	1060.24	22.7486	11.0878	37.1687	48
6775	1054.25	19.3086	20.8456	39.5922	76
6776	1331.93	19.9306	13.2172	-19.9135	69
6777	1151.42	21.1382	24.9947	-114.215	15
6778	1096.9	15.684	13.0571	4.58975	145
6779	1083.61	16.0663	5.25756	-96.179	45
6780	1124.89	22.1354	23.0929	-148.462	107
6781	1165.69	19.9162	15.2254	168.846	701
6782	1072.85	19.0737	10.0112	-102.323	33
6783	1131.29	21.0637	24.8297	151.407	23
6784	1070.77	33.211	13.8371	94.5769	35
6785	1315.15	25.9333	10.5122	159.3	37
6786	1136.22	22.4076	21.759	156.139	32
6787	1278.41	17.7471	22.6635	-135.45	53
6788	1115.72	10.0859	22.1973	146.088	385
6789	1030.68	43.0049	22.2911	-167.897	31
6790	1074.44	11.7397	7.44117	80.9427	282
6791	1387.45	23.1737	12.9257	8.47855	60
6792	1440.12	24.5111	18.3793	-29.0208	163
6793	1015.68	26.0331	25.3648	-86.2266	49
6794	1235.77	31.5079	23.0615	123.182	21
