N. Shower	Energy (GeV)	Zfirst (km)	Theta (°)	Phi (°)	N. Particles
6969	11.4806	30.2063	19.1957	-101.371	1
6971	11.2848	16.9746	21.5197	-107.67	1
6974	17.5728	21.0065	23.6386	152.974	1
6979	16.8427	14.9448	23.9903	-36.4918	1
6981	17.6826	17.7741	15.1161	100.916	1
6988	33.4022	21.7485	18.9838	-144.002	1
6994	20.8945	24.0705	13.7315	25.7331	7
7001	24.665	23.2373	21.5134	-110.69	1
7002	66.7159	17.4728	12.3853	-169.834	3
7004	10.16	12.7281	14.2288	-110.265	1
7005	12.9259	24.6611	25.1013	-25.0614	1
7006	13.577	18.2726	2.55116	-102.407	1
7008	16.9951	42.5594	17.507	-66.0743	1
7009	30.1851	22.5153	23.2077	-171.865	2
7011	71.6071	13.1504	7.97924	74.6165	5
7014	14.8596	14.4361	19.7262	50.4336	2
7016	20.4018	23.9567	18.4791	68.3177	1
7022	13.3821	11.754	24.4802	-2.3659	2
7024	22.4893	11.2507	22.4431	-85.1308	2
7025	22.7643	13.2069	15.6256	-109.508	1
7038	84.0252	17.7676	20.7446	103.957	2
7043	18.8142	16.9662	11.7579	-173.717	2
7044	22.3481	17.7009	4.70933	-142.4	1
7045	30.5453	22.8919	18.634	20.8936	1
7055	68.4253	24.4367	7.92636	-166.069	3
7058	25.444	12.0181	7.46542	103.606	2
7061	18.0622	10.1942	14.3679	169.447	2
7063	23.0499	16.7399	25.4526	-145.077	1
7065	92.8314	18.2781	9.37654	112.873	6
7074	30.4834	21.1543	11.88	84.2828	2
7075	10.5932	28.9855	22.9333	-171.54	1
7078	23.6885	20.732	4.17919	-150.71	1
7079	14.1279	14.566	24.7868	93.6682	1
7080	35.9431	31.5797	21.0224	123.202	3
7081	34.6524	19.1296	25.2417	-56.6542	2
7084	13.6878	15.3727	18.6171	-68.0906	1
7085	13.5666	14.9708	14.938	149.449	1
7089	11.8963	5.69638	18.3829	-0.219551	1
7093	12.4818	10.706	19.5112	63.3923	5
7095	21.7946	35.815	21.4163	-108.806	1
7096	20.9567	33.4493	18.3265	-150.949	1
7097	15.0109	23.9744	13.1748	79.839	1
7098	16.3967	13.1709	11.0946	173.843	1
7100	17.8614	14.7236	25.0202	-109.751	1
7101	12.8007	34.1306	22.0338	-157.328	2
7102	40.1397	17.8259	17.333	-41.5846	4
7103	19.7957	18.4784	6.24178	141.597	3
7104	61.6375	19.0316	9.47092	-57.0281	2
7111	13.911	37.1472	13.005	-157.093	1
7112	14.6157	13.5123	17.2615	103.019	1
7114	12.783	15.3151	19.6455	108.782	1
7116	69.6437	22.4818	17.7699	-44.5074	1
7119	60.4986	22.4196	23.4098	-13.6539	3
7120	20.3653	21.983	24.3289	53.2374	4
7122	23.9804	22.5034	22.8248	67.0527	1
7124	43.9621	12.6986	22.0595	-41.5702	5
7127	91.1933	19.5996	16.2066	-65.3731	3
7129	24.8495	18.1851	19.0508	30.731	1
7130	13.115	28.9496	22.8885	32.3298	1
7131	10.144	15.6834	16.9679	127.605	1
7134	24.0074	12.3181	13.5155	117.785	1
7138	33.1195	25.3089	11.1527	-73.2032	2
7139	25.1276	19.2145	12.9853	-88.8363	1
7143	38.4774	27.3194	13.8775	-111.215	1
7144	11.0619	15.0628	11.946	124.972	1
7151	46.0271	25.1505	12.6235	32.8126	5
7154	24.0578	15.789	17.6035	151.821	3
7155	26.6339	27.4731	11.9291	141.164	7
7157	29.4052	11.6451	0.762842	164.663	2
7159	28.5859	51.6816	11.8544	138.998	4
7169	11.2265	15.1939	16.8335	-144.86	2
7171	56.3954	11.4407	22.359	-51.2654	4
7177	96.3937	13.8964	21.1692	-19.8508	4
7180	10.9577	9.40301	5.92162	4.53121	2
7181	27.6979	32.1765	25.7721	4.2114	1
7187	14.2073	11.7633	23.1411	49.6211	1
7191	18.2701	15.7777	12.1402	-22.3794	1
7194	15.9754	24.3564	1.72673	35.851	1
7196	36.0926	25.1923	15.3489	-78.3024	1
7198	12.1849	22.0308	21.1546	-102.602	1
7205	20.0584	18.5162	19.1486	-134.752	1
7208	49.3657	18.7164	18.6874	-49.5631	3
7216	21.3232	15.7839	25.2613	143.921	1
7218	27.4903	8.32529	8.69963	-61.7952	2
7219	10.6171	12.1539	3.95412	-35.1017	1
7224	10.6467	23.9128	20.0701	-171.75	1
7227	19.7015	12.6533	13.3028	-137.654	1
7235	92.3444	16.2956	25.4888	-20.3267	12
7240	45.2496	23.8027	18.1862	153.048	1
7241	15.5565	15.5207	3.86609	-169.93	1
7242	18.6406	15.5216	21.1499	-120.031	1
7247	35.5897	17.2479	4.40787	-113.87	8
7256	11.8619	29.0781	11.3355	27.2822	1
7260	11.6484	21.0982	2.76156	169.629	1
7262	18.7449	22.2837	23.8911	74.7162	1
7265	31.6721	24.4507	21.0124	117.363	2
7266	96.8219	18.043	20.7996	22.8572	3
7272	43.594	16.3548	13.6788	50.4003	2
7277	35.6955	19.6661	22.1426	29.0032	1
7278	11.5603	16.8397	21.6072	24.9006	1
7280	11.3474	29.8341	12.6585	122.864	1
7281	24.4525	10.4543	18.6606	83.3756	5
7284	16.5571	13.3289	24.0918	-74.7461	2
7295	11.5991	19.4498	6.90235	177.746	1
7297	10.6504	25.8726	22.1396	78.0179	1
7298	25.4811	16.7367	12.7317	-107.065	1
7300	45.4071	23.4385	22.7188	169.534	1
7301	14.6164	35.5495	22.8877	-102.237	1
7304	16.2617	17.5118	15.7068	-28.351	1
7306	28.783	18.9016	14.6473	-41.7211	1
7313	11.8122	7.98167	19.7325	29.1202	1
7315	19.5837	13.3519	19.1054	-23.1553	1
7317	60.1391	23.6473	12.0612	92.5755	2
7319	11.6411	11.1615	22.0643	83.1648	1
7320	12.057	8.20378	23.0316	73.4133	1
7322	20.6962	30.1723	11.4675	-30.1437	1
7323	12.3502	10.038	10.9536	-173.647	5
7324	10.9553	25.9836	5.57457	-134.797	1
7331	26.1433	30.6701	19.3276	157.889	1
7333	16.0188	8.54093	9.68084	-140.911	1
7339	12.2886	14.2695	20.2164	26.0503	1
7340	33.7497	21.4261	23.4694	170.876	2
7342	13.8973	15.1952	15.2145	131.029	1
7343	88.2396	24.1611	18.3609	-5.4566	4
7345	33.9539	19.7081	16.156	-168.15	1
7346	17.8938	14.6859	19.995	25.4106	2
7350	27.8927	45.6	19.219	-62.0302	1
7351	19.9264	18.9041	14.867	53.4842	1
7352	18.2499	14.7574	22.0059	66.8356	2
7353	42.4056	20.7947	6.63786	-71.8006	3
7354	33.4533	26.2795	8.76628	171.861	1
7355	11.9279	15.8743	13.5276	62.0374	1
7357	10.6952	19.0029	5.70117	-32.5383	1
7359	25.1454	20.1609	5.6049	-147.23	1
7367	17.3957	22.8193	20.3753	-41.5651	1
7368	17.8107	12.9143	19.1667	-109.654	1
7371	19.1078	10.985	15.3225	-175.367	3
7372	34.5383	19.2323	12.2941	-161.13	1
7375	19.769	23.1397	24.5938	-52.7727	1
7378	61.0877	21.1631	23.5359	95.622	2
7383	13.3049	22.8888	22.7654	32.7377	6
7388	13.9694	11.6754	18.4504	115.114	5
7390	19.4545	16.773	24.1709	-65.2323	2
7397	64.6815	20.3559	12.0118	-60.4414	2
7401	43.3453	23.3548	15.2435	-133.051	2
7403	10.7237	15.7247	15.2276	-30.1105	1
7404	20.9151	27.5524	9.74101	176.76	1
7405	16.4711	16.6397	22.1882	-128.415	1
7408	26.8842	13.2189	21.6507	-127.103	1
7409	41.0899	23.3125	6.89607	-73.6818	1
7415	10.0435	28.307	15.6498	-54.6208	1
7417	18.616	17.784	9.23685	3.95806	1
7418	10.1995	16.0169	17.144	-23.7776	1
7420	20.4046	11.1484	9.92615	70.1017	1
7423	80.3406	23.2354	14.554	17.4431	3
7425	25.0847	29.0113	1.46781	117.903	1
7428	16.1758	18.5297	17.464	115.114	1
7429	51.5147	21.3139	19.1299	-101.432	2
7433	11.6276	10.7597	9.989	44.8242	1
7434	37.4655	25.8997	16.5724	-77.0934	2
7436	44.4501	17.0886	23.9406	-9.72898	2
7438	17.4141	11.7701	25.0044	-99.4885	1
7442	16.0963	18.2774	7.33207	-67.4274	2
7451	12.2615	34.4219	19.3647	-152.426	1
7454	38.889	19.4032	8.808	-107.829	1
7455	24.0225	14.0204	19.6574	-78.4312	2
7456	29.2234	16.5149	10.7899	43.9357	1
7458	29.9209	21.119	19.9725	3.78899	1
7462	12.905	15.3075	18.9878	-77.051	1
7463	28.5717	11.4898	19.8418	144.876	9
7467	43.5705	18.1849	11.8346	104.701	2
7470	23.2432	8.40578	14.6937	138.719	2
7471	25.8831	16.7413	25.5295	-37.9522	1
7473	25.7692	38.9064	24.3184	64.0586	1
7475	36.7733	13.5369	25.0367	-78.7741	1
7476	49.1033	23.4875	13.3933	97.747	3
7478	13.1108	25.2058	16.4039	-22.1897	1
7480	25.5649	15.5682	15.2534	-1.2825	1
7482	13.2434	17.1649	20.2064	37.3986	1
7486	12.7199	11.1469	12.5917	58.0472	1
7490	23.8776	12.66	5.23171	72.7377	2
7491	17.9088	28.9551	17.9016	-40.4573	3
7493	27.2839	17.8826	19.5899	41.2363	2
7495	21.6846	24.0857	18.0228	-90.2544	1
7499	23.7874	20.4816	1.10128	171.384	1
7502	10.8052	25.0512	24.4422	-88.9005	1
7507	16.0889	10.2192	17.4123	-15.1695	1
7509	24.3674	24.9445	20.0531	-154.713	1
7513	17.7014	18.2576	22.4012	-148.175	4
7524	23.2568	10.93	18.7369	96.3521	1
7525	12.7659	11.7347	23.7634	-155.844	1
7527	21.8109	46.3796	19.7966	135.723	1
7528	48.0565	28.3863	23.5974	-159.313	1
7531	20.3458	23.8453	16.7624	110.248	1
7532	36.0149	16.3207	13.5198	82.2792	1
7534	22.2257	18.3948	12.6186	79.368	3
7537	12.4007	31.2157	21.6874	-45.5502	1
7540	24.9253	16.8041	25.5837	113.206	1
7541	30.1527	29.0589	25.7275	-129.743	4
7549	31.8526	15.6276	15.8246	121.491	6
7556	12.2063	18.4931	11.5846	-98.1889	7
7561	20.7823	34.5984	15.1908	166.677	1
7565	89.2854	18.0169	4.32031	-10.0555	7
7568	11.3606	20.8327	22.4219	-151.185	1
7572	10.4468	16.8438	13.1115	172.322	1
7576	40.0485	28.0593	18.9374	-133.564	14
7583	35.6381	17.4199	15.4942	109.203	1
7585	39.86	17.9815	13.2497	-21.4558	2
7586	43.3667	4.66285	9.38317	-26.7226	24
7592	12.8139	10.6999	8.94467	89.8261	1
7593	69.5424	17.0874	5.99364	76.9205	2
7610	20.5553	15.495	13.5203	-110.409	2
7616	19.666	15.4117	22.0997	-40.7611	1
7619	17.9425	19.4352	18.586	92.7785	1
7623	21.5217	16.8256	9.34902	167.415	3
7625	35.384	16.352	23.6398	-171.187	1
7628	89.6695	24.4104	17.3225	-17.4968	4
7629	15.8608	14.0387	25.0615	-10.3747	1
7631	20.5953	15.7846	20.7123	88.7604	2
7632	30.1465	17.15	9.74773	-134.82	3
7633	11.6873	13.3997	25.0463	-65.0623	1
7635	19.0764	18.7211	13.5281	9.21207	1
7638	18.5047	22.2775	7.03372	-11.8902	2
7639	14.7023	36.1319	14.0548	136.086	2
7642	37.385	8.41827	24.2644	-2.09388	8
7643	18.9371	25.7229	22.0417	52.4064	3
7644	16.1235	12.8901	22.7612	-107.429	2
7647	19.9141	16.4794	15.7394	-49.055	1
7654	23.7231	19.9101	19.4286	30.8464	1
7656	28.3612	24.5007	23.8166	-3.26835	2
7658	18.6142	10.085	7.11614	176.738	3
7664	10.0906	21.5871	9.30929	-169.19	1
7670	45.0721	5.83844	25.3289	-70.3013	21
7672	29.4329	23.5104	22.1339	78.3	4
7677	20.6089	18.8919	19.5728	-61.4261	2
7682	60.1868	22.8965	23.3887	-29.2928	2
7684	28.7194	18.1059	18.3058	-179.91	2
7688	12.5995	18.5018	25.6047	-43.8297	1
7689	11.1466	19.7689	11.2315	-87.8804	2
7690	11.2461	26.1261	10.1583	95.8951	1
7693	13.4766	9.01449	16.8047	-25.7643	1
7696	13.0337	28.2186	16.0801	-119.219	1
7699	63.623	10.1062	21.1353	-18.667	4
7703	58.2437	15.2542	11.0577	-65.6077	2
7709	19.6593	19.0132	24.8966	94.1947	1
7721	23.937	25.5333	19.2665	-137.416	1
7728	15.1334	22.7523	16.3263	144.436	1
7729	11.0407	12.6856	10.0004	98.4173	1
7731	42.9224	30.6075	9.86092	177.538	2
7732	14.4284	31.4388	24.7748	16.2325	4
7736	12.7607	17.4504	18.3418	78.2378	1
7737	13.6457	16.2276	21.4027	-123.08	1
7739	39.8302	18.3578	25.5069	-141.031	1
7742	28.7594	25.5942	13.2565	-146.915	5
7745	20.0168	12.4594	25.2403	-128.495	1
7746	46.0697	20.2883	5.32088	-48.8064	1
7747	10.376	15.6854	23.7355	145.558	1
7749	39.9852	12.7112	3.63969	-64.3034	1
7752	19.4929	14.5348	18.9792	178.015	1
7757	18.472	23.6983	17.4235	-78.9031	1
7760	14.1117	20.5458	2.57826	12.57	1
7762	32.0808	21.9787	14.4474	-86.6998	1
7763	26.5105	14.6358	0.688892	-99.2037	1
7764	18.3046	12.7815	22.995	-56.5207	1
7767	16.8168	11.7415	8.99381	-86.0811	1
7770	10.0813	15.7066	8.81679	92.0291	1
7773	79.5302	8.34794	16.8614	-67.0316	7
7774	20.0742	16.0157	25.691	18.6624	2
7775	11.0727	23.1603	18.5625	110.277	1
7777	24.2255	20.3295	12.736	85.371	2
7778	22.6097	10.9046	15.1855	61.9783	1
7782	12.9863	7.66586	24.5247	170.15	1
7786	10.2908	16.2355	4.19365	-142.998	1
7791	14.3564	19.7854	22.0792	88.6385	1
7796	11.9235	21.8086	5.64556	-7.37382	2
7797	21.338	17.449	20.1426	137.359	1
7798	26.1744	25.648	24.9297	-168.834	1
7801	12.9766	25.1516	11.1915	83.2009	1
7808	18.8864	21.4689	4.14607	-132.379	2
7809	14.5529	15.9831	9.41919	-154.457	1
7817	36.8348	17.6377	11.8593	80.1322	2
7820	14.435	28.9692	10.7575	-12.2757	2
7822	18.2607	15.689	11.0728	15.7301	1
7824	23.1697	18.8106	18.5301	32.2063	3
7830	12.1164	15.1422	18.3387	-137.924	1
7833	52.2117	19.6876	14.4132	-46.1341	2
7834	14.2631	19.9829	12.8359	-47.2452	1
7839	14.019	17.2999	12.0714	118.994	2
7840	13.8125	27.2696	18.9646	45.126	1
7847	13.3264	17.1773	7.77097	-126.71	1
7852	10.4326	16.69	15.8991	-4.89601	1
7853	43.0646	13.0829	9.31197	-74.9734	2
7854	13.6023	7.16124	14.3532	32.2759	2
7855	51.6444	17.8924	21.9388	-33.3177	2
7859	10.9999	16.0243	16.9689	-144.987	1
7860	14.5973	11.1917	18.3785	36.1447	1
7867	24.6579	27.4711	21.2515	-1.30558	1
7880	31.4363	27.3222	17.7	-173.274	1
7881	13.499	13.9722	20.2428	-138.205	2
7882	18.8837	24.536	15.0783	-81.5949	4
7889	42.7641	13.2803	19.6744	52.9651	2
7891	12.6686	9.0921	17.9132	-29.5375	4
7892	28.18	25.7472	13.5335	57.1693	1
7894	19.7839	13.3787	13.629	148.317	1
7898	36.5501	16.5099	25.7117	-128.347	2
7900	84.6183	16.5833	17.8936	33.6255	2
7901	13.6029	9.41149	15.7286	-37.1682	2
7906	13.0152	14.6933	13.3397	163.742	1
7912	28.5452	22.5719	23.5384	-69.3622	1
7915	14.9979	20.1234	24.8039	-7.62888	1
7918	11.4157	16.8601	23.7536	-49.7861	1
7919	16.0911	19.8233	25.3245	72.1877	1
7920	44.1204	34.9867	7.36527	116.501	1
7921	33.6404	15.9004	15.8224	-39.5982	2
7922	37.7818	15.7296	13.2209	57.138	3
7928	27.2451	22.6627	7.04517	-157.66	1
7930	25.762	22.2434	16.0083	-82.4411	1
7934	16.3134	27.0043	14.1115	47.4008	1
7935	14.1774	17.2394	20.96	50.5525	1
7936	29.2631	17.0707	18.8033	68.3665	4
7941	16.704	15.1505	22.2585	-139.965	1
7942	18.6087	23.9019	24.1596	56.694	1
7943	12.7903	11.7757	22.6114	163.99	3
7944	25.3746	21.0392	22.2579	-109.209	1
7946	27.6567	19.8469	10.0128	-0.928592	16
7948	10.8008	18.5609	24.5076	66.0948	1
7950	23.5679	17.2561	6.98784	60.1601	1
7952	25.6489	19.0301	20.4955	-38.4675	1
7955	33.4743	25.7825	5.98407	66.7535	1
7959	15.5018	18.6355	14.8833	28.693	1
7962	34.6719	33.9359	1.18718	176.561	8
7964	55.6126	20.2145	17.1573	-46.998	2
7965	24.7212	23.0618	19.3169	139.881	1
7966	26.9283	13.8728	21.1311	152.759	1
7968	19.3389	25.8232	16.6998	-132.082	1
7970	14.7581	11.0198	19.3837	9.50549	1
7972	13.2927	17.221	7.34315	-121.403	1
7974	19.4973	15.6718	13.1213	-179.641	1
7975	13.0751	17.8998	19.9052	-104.72	1
7976	10.236	20.8515	13.6599	107.846	1
7985	56.3569	20.1452	16.2193	-93.1436	4
7991	24.5217	20.6577	15.8229	-178.576	1
7992	30.3635	24.6157	14.6266	153.223	2
7997	21.4311	11.5254	5.76077	62.9722	1
8009	19.2352	12.6706	16.4636	154.573	1
8011	55.1952	10.7028	10.0579	-2.64429	3
8016	59.5678	22.1636	9.29362	108.479	5
8021	13.8259	22.1057	20.4339	-59.9609	1
8022	15.5451	17.0309	5.134	-160.771	1
8034	21.9123	13.2511	7.75787	96.0354	3
8035	11.2659	32.5956	14.262	15.5264	1
8039	26.1472	22.4409	23.5226	-143.214	1
8040	27.7906	21.7248	24.3377	176.561	1
8048	17.895	17.5828	18.8109	46.3682	5
8053	22.5524	22.9304	18.3382	-115.812	1
8055	11.3896	17.9594	12.3046	-121.079	1
8056	16.7309	32.147	1.80988	-83.1406	1
8058	15.5368	13.7919	6.00876	-3.86724	2
8063	28.4322	36.0243	25.6797	179.765	1
8064	10.7179	16.4273	21.9402	-179.891	1
8065	43.2204	22.5591	22.7478	-15.2114	3
8067	36.295	26.7536	9.27032	-116.233	6
8068	12.5925	14.2272	6.13334	-172.857	4
8069	11.3018	19.7448	14.6423	-28.4281	1
8070	26.7397	17.7154	13.8784	156.937	4
8071	38.3452	14.1947	7.09585	75.7599	3
8073	10.9985	13.4503	15.6629	43.2004	2
8075	12.8804	33.6498	19.2452	-73.3084	2
8081	12.6713	23.4741	21.8544	129.783	1
8082	16.1858	23.109	13.1035	-82.9786	1
8086	12.8535	28.0809	10.2253	106.581	1
8087	72.6348	17.9622	10.3784	51.2843	5
8089	26.1527	19.1858	19.3177	118.949	2
8094	16.052	54.0386	23.9682	-77.6428	1
8098	33.8386	17.1947	14.093	-65.3494	1
8100	34.2946	13.7963	20.3437	-15.9592	2
8101	12.3374	7.70395	15.5806	-176.779	3
8105	12.5287	19.6906	12.0976	-10.8908	1
8107	15.9617	18.5522	19.5399	-69.2726	1
8108	10.4555	18.0908	13.3465	-127.496	1
8110	15.4633	17.2415	24.7051	92.4954	1
8111	46.3769	18.0115	8.9794	86.0977	1
8113	17.9885	16.9099	22.1364	44.2957	2
8119	19.8657	15.773	13.4317	-118.674	1
8125	19.8985	17.1095	22.4003	-69.6596	1
8126	73.4008	24.6423	14.1915	-22.5658	3
8129	10.2697	13.712	24.2638	172.856	1
8133	19.6987	20.3357	19.5695	142.008	1
8141	30.2592	16.6007	19.4533	-78.0364	4
8143	57.679	14.6813	23.0574	18.9289	19
8144	31.3793	22.6935	11.7687	91.734	2
8145	10.9655	22.9741	17.1445	-112.949	1
8146	43.9452	24.0586	8.8649	-19.8797	1
8147	24.2488	24.373	19.8904	99.8187	1
8148	15.8696	31.627	20.9088	62.4358	1
8149	99.2339	21.2375	5.44665	36.2746	4
8151	12.5529	12.6262	18.889	-3.79256	1
8156	23.181	35.2078	23.5325	151.699	2
8157	46.1956	14.5837	11.7219	-126.388	1
8158	55.9377	24.7018	16.1473	-150.093	1
8159	11.8706	42.194	8.78075	-157.23	1
8160	17.0176	16.3394	14.8514	-178.215	1
8170	12.3257	16.7569	18.9121	143.171	4
8174	18.1289	14.1205	12.7161	18.7441	1
8175	26.8317	17.9745	19.6301	136.512	1
8181	58.5388	14.9921	23.1395	-75.9049	1
8186	41.1887	20.0052	22.1977	31.5838	1
8187	74.1821	25.7793	23.61	-125.924	2
8189	18.7961	14.9174	17.1187	57.6994	1
8193	14.5942	15.2234	16.1265	-137.226	1
8195	36.6632	29.4792	22.4289	-14.0065	1
8198	26.2188	11.7052	19.236	166.596	1
8199	37.1776	26.4375	19.6532	-74.2158	2
8203	19.4618	11.6529	24.9005	102.189	2
8209	13.8211	19.9892	18.4334	-156.384	1
8211	16.0534	47.689	24.762	145.728	1
8217	43.4958	24.2553	19.1889	152.549	3
8218	27.7679	26.3229	18.7184	-178.001	5
8222	32.9284	15.1014	9.7662	83.5265	3
8224	29.3531	24.6483	14.2051	40.9784	2
8226	47.6326	19.3884	9.96876	-21.652	3
8232	19.4359	29.1253	7.88757	-88.4848	1
8236	10.7327	17.7503	15.5319	-20.0396	1
8239	21.2133	18.5043	17.1323	-52.8615	7
8240	18.8846	23.5214	20.1148	-25.3525	1
8241	16.0477	26.5972	18.3037	10.3717	1
8245	22.1014	16.1165	24.0035	-172.504	1
8247	13.948	20.3043	24.2698	178.423	1
8248	24.7864	26.8132	15.4042	75.6967	1
8250	20.593	19.4739	18.8628	-2.84661	2
8251	22.5673	31.2065	17.011	172.365	1
8255	18.715	17.0466	15.4349	-80.9281	1
8258	41.3003	25.6752	18.3238	43.999	1
8266	11.1475	17.6608	14.9509	-99.1313	1
8269	48.2699	16.6825	12.1489	-74.2738	2
8272	29.7491	22.1244	22.5524	-64.3991	1
8275	11.0918	23.6826	13.2319	-103.563	1
8276	39.1357	14.6093	1.89739	57.3651	1
8278	14.3794	21.1738	23.9251	134.752	1
8282	10.3906	10.3445	21.2556	76.1206	1
8283	24.9728	28.6531	14.4497	110.31	4
8284	11.8152	25.5908	15.4671	-136.059	3
8288	11.383	15.9619	21.786	-130.282	1
8290	25.3046	8.79791	25.7596	164.61	1
8291	58.8209	20.0243	14.9113	-162.829	2
8294	37.6399	26.6435	22.514	-85.3835	1
8296	51.7787	16.4509	17.8311	-89.2378	3
8300	22.475	11.3314	22.3256	-114.725	1
8301	14.7172	18.8723	20.7074	31.9284	1
8306	23.5948	20.1219	20.1109	56.2287	1
8307	10.0538	33.1347	17.0005	-60.0132	1
8308	12.3366	24.8822	24.2407	-109.087	1
8318	13.6389	23.0861	23.1546	35.453	1
8322	14.4058	20.9957	12.0018	1.96323	2
8326	33.2909	35.3819	18.6331	11.7562	1
8334	12.9577	19.8962	19.7014	-76.5267	1
8335	56.6366	13.1723	14.4395	-171.914	6
8337	12.3986	13.0918	20.5558	-137.38	2
8342	48.8912	16.9193	8.71572	155.587	3
8344	20.4357	8.61321	11.2708	-70.9837	1
8345	15.8705	12.1864	13.5517	-40.5398	3
8351	10.5855	21.6318	21.0712	-6.10509	1
8354	10.7453	20.9452	11.8518	14.2345	5
8355	18.1471	17.5537	12.831	-40.56	1
8356	21.0215	44.3878	19.0969	-41.5592	1
8359	11.9398	14.6299	25.322	-83.7124	1
8361	58.1091	19.762	23.3545	-78.4485	2
8362	14.8494	16.1312	22.3092	-142.904	1
8363	19.9719	20.7126	12.0028	31.0199	1
8373	11.1607	22.2084	22.925	62.6014	1
8376	44.5318	17.3929	17.7756	-158.024	1
8378	92.7321	21.9726	10.869	-159.721	5
8380	23.1824	25.9327	2.61513	-177.191	1
8391	10.0163	14.9738	18.146	-85.9842	2
8393	13.7543	13.6169	16.4661	59.236	1
8394	11.7665	13.8369	15.5869	-17.9923	1
8396	45.6707	15.4099	17.432	84.0267	1
8401	13.8587	41.8244	10.8303	-111.506	1
8402	13.0588	23.3219	18.2693	94.9176	1
8404	13.797	48.6621	10.4958	137.203	1
8405	54.0229	27.2917	22.8481	128.056	3
8410	31.0909	24.038	18.8158	-43.0248	2
8415	34.8943	23.0635	11.0898	107.49	1
8419	65.4622	18.2474	24.058	-26.742	1
8422	27.7144	15.6737	15.8274	37.0594	2
8426	36.9056	28.6482	9.12001	124.409	1
8427	16.5416	34.4624	23.9658	80.3268	1
8428	35.8613	20.8651	11.9202	56.507	1
8429	20.345	26.2131	12.9201	-158.272	1
8432	19.3205	14.9694	21.5091	31.0943	2
8433	15.5612	15.74	23.6964	-96.5417	1
8439	12.5448	13.8794	17.8935	-149.844	1
8441	16.7028	17.3026	21.7964	-161.863	1
8442	27.7174	10.7884	20.6879	-91.2073	1
8448	16.5805	26.4217	23.2733	103.437	1
8449	27.1982	20.4705	21.4678	-134.041	1
8455	23.5214	23.3544	8.02783	-69.1095	2
8458	13.0879	16.3219	17.6048	65.1664	1
8462	47.0095	19.9137	17.0359	160.322	4
8466	37.1225	22.5371	4.72024	65.4131	1
8468	13.7149	23.2197	13.0621	-62.2169	1
8471	13.4687	24.0567	5.57713	-144.107	1
8472	18.8052	13.0846	9.6235	83.1485	1
8473	20.7765	23.4772	15.8332	-109.183	2
8475	30.006	13.2006	19.5645	-35.5126	3
8476	23.563	11.3197	21.6078	-2.87582	1
8477	12.8261	9.5871	18.1722	160.549	1
8478	18.8345	41.4777	24.3207	4.94576	2
8484	17.0621	16.6032	9.89948	-175.414	1
8485	12.2301	13.1566	17.1316	-45.0481	1
8487	31.4859	13.9924	20.1664	35.3333	1
8489	23.5038	26.8331	21.2492	-84.2263	1
8490	28.8087	15.5363	18.4333	80.949	1
8492	19.6815	15.1189	16.963	-45.0989	1
8495	19.986	10.9989	22.431	127.901	3
8496	85.9061	25.3423	16.5441	26.2207	46
8499	12.8862	14.9504	8.49791	117.886	1
8506	20.6302	26.9873	21.2505	-103.599	1
8510	11.4963	18.3381	19.3444	122.264	1
8511	27.2424	24.4879	8.13116	59.2095	1
8513	10.0958	10.1094	23.4232	123.364	2
8517	17.5146	30.3657	15.872	2.76764	2
8518	24.6462	16.6456	9.6477	-78.5846	2
8520	42.79	14.7703	18.2014	85.5869	3
8528	26.6267	25.2603	16.1775	-21.0386	3
8529	57.2854	20.1936	21.2198	-99.8655	2
8531	71.2543	24.258	25.5485	120.085	3
8533	14.7423	27.3733	23.2919	90.8189	5
8535	33.6989	18.44	23.7943	-24.6828	1
8546	15.8797	12.0691	11.7973	-179.547	1
8551	51.1598	13.4017	13.2409	67.4551	3
8554	26.0307	8.66196	13.9149	-150.902	1
8567	67.3035	22.8412	18.6221	125.45	3
8568	17.5365	18.2467	22.9533	-156.559	1
8569	59.599	19.6598	23.7712	88.5711	1
8575	10.5329	13.1536	2.57334	132.493	2
8577	17.1548	37.195	20.056	166.475	1
8585	33.0327	33.9021	13.1191	-173.028	2
8586	10.9402	9.70746	11.4895	-35.0346	2
8590	10.6908	16.2264	14.631	-109.945	1
8599	13.101	18.9025	23.5771	32.1936	1
8601	15.7699	12.2133	22.5791	178.179	1
8603	14.4195	15.5595	14.8958	-76.848	1
8605	14.9316	14.3558	14.2249	178.632	1
8608	68.3844	26.2158	13.4788	-125.484	2
8610	34.6478	14.9315	16.9216	118.421	1
8617	17.8909	18.5109	12.3591	-158.319	4
8624	65.8929	13.6631	18.0662	-30.8662	6
8629	11.5788	21.2886	19.093	-36.7952	1
8632	48.7026	28.5561	18.2947	124.802	2
8633	37.197	25.9623	10.6232	-164.518	1
8634	10.7711	19.9043	14.9121	170.648	1
8637	27.0837	27.2136	4.87002	-31.8001	1
8640	11.5845	16.1461	14.6962	-107.962	1
8648	13.4326	16.5664	17.0022	-178.584	1
8651	10.5225	49.9024	22.3847	25.3828	1
8652	20.7136	19.3036	15.4975	-134.45	1
8653	12.8774	14.8515	14.6631	164.992	1
8654	25.9223	16.5006	13.4228	-41.3237	12
8656	18.8812	26.9118	18.4513	152.196	1
8659	20.9401	21.7938	21.5513	63.7563	1
8663	24.2394	24.1096	15.8839	-169.526	2
